,group,names,scores,logfoldchanges,pvals,pvals_adj,experiment
31097,30m,Tgtp2,5.743422,3.0244658,9.278218702463902e-09,5.333008563359859e-07,Lung_endothelial cell
31393,30m,Hba-a1,3.2056804,2.958873,0.001347435756405942,0.02174143736117504,Lung_endothelial cell
31272,30m,Dnm3,3.7653854,2.9075575,0.00016629237295146036,0.00379362129163199,Lung_endothelial cell
31113,30m,Apol9b,5.4994698,2.7912803,3.809351207295017e-08,1.9346508262622893e-06,Lung_endothelial cell
7,1m,Fibin,14.441652,2.779559,2.829761503044528e-47,2.922200378810649e-44,Lung_endothelial cell
31118,30m,Ciita,5.4165897,2.7255213,6.074645221760554e-08,2.968336103629999e-06,Lung_endothelial cell
15,1m,Apln,12.170403,2.7183588,4.468748879664958e-34,2.3869282808969035e-31,Lung_endothelial cell
342,1m,Pcdhac2,3.8033698,2.6864161,0.00014274110448163582,0.0037036176020444535,Lung_endothelial cell
28,1m,Chst2,10.148739,2.6799176,3.3567292835850165e-24,8.96478217288481e-22,Lung_endothelial cell
31157,30m,Gbp8,4.819919,2.6527402,1.436163960676751e-06,5.52014385877987e-05,Lung_endothelial cell
31316,30m,Atp10d,3.5678802,2.6146836,0.0003598811723994599,0.007230297484393818,Lung_endothelial cell
176,1m,AW549542,5.337057,2.5499763,9.446739694454496e-08,4.675079804060707e-06,Lung_endothelial cell
15506,18m,Lcn2,4.8150554,2.0909207,1.4715922553358956e-06,0.0010361347288705919,Lung_endothelial cell
15522,18m,1100001G20Rik,4.353551,1.7668979,1.3394985405727974e-05,0.004940198188922055,Lung_endothelial cell
15492,18m,Retnlg,9.262813,1.7296644,1.991159500744416e-20,1.0281020222177e-16,Lung_endothelial cell
15494,18m,Ifitm1,6.7114115,1.6734571,1.9275040472822597e-11,4.976172948733701e-08,Lung_endothelial cell
15495,18m,Gm11428,6.37726,1.4439696,1.8028403804252583e-10,3.989428213255322e-07,Lung_endothelial cell
15490,18m,S100a8,13.7099495,1.3579315,8.851968452956108e-43,1.3711699133629012e-38,Lung_endothelial cell
15491,18m,S100a9,13.0895,1.34936,3.7808578288868667e-39,2.928274388472878e-35,Lung_endothelial cell
15529,18m,Il1b,4.016033,1.3160793,5.918592252808315e-05,0.016371248927857285,Lung_endothelial cell
15514,18m,Gda,4.5330048,1.181602,5.8150502679254755e-06,0.0027295493530353214,Lung_endothelial cell
15523,18m,Hp,4.311135,1.1677201,1.624188643966509e-05,0.005590818243342494,Lung_endothelial cell
15606,3m,Pdlim4,5.194964,4.743066,2.047597293085149e-07,2.2983537731803594e-05,Lung_lymphocyte
15490,3m,Igfbp4,9.634057,3.620243,5.741669223305505e-22,4.446922813450113e-18,Lung_lymphocyte
30985,18m,Birc5,3.9533734,3.1311483,7.705704752920767e-05,0.03510628430080667,Lung_lymphocyte
15722,3m,Atp1b1,3.4427006,2.7419775,0.000575936619505032,0.031523880693049275,Lung_lymphocyte
15516,3m,Actn1,7.2384067,2.5087137,4.5398675884317195e-13,2.2684693208002366e-10,Lung_lymphocyte
15603,3m,Cd4,5.2320595,2.4014664,1.6763200353088244e-07,1.9234220256987917e-05,Lung_lymphocyte
15530,3m,Tspan32,6.987912,2.3754082,2.7900665853598153e-12,9.195347107919902e-10,Lung_lymphocyte
15605,3m,Fam101b,5.212913,2.3551357,1.8589790838435004e-07,2.101867591878527e-05,Lung_lymphocyte
46544,30m,Lag3,3.5643287,2.3035276,0.00036478862116325647,0.03493232915428496,Lung_lymphocyte
46473,30m,Beta-s,11.950984,2.2855659,6.416072035585611e-33,2.4846238957805278e-29,Lung_lymphocyte
46489,30m,Camk2n1,6.0526266,2.1497996,1.4250275851720336e-09,6.898024154473374e-07,Lung_lymphocyte
15589,3m,Phpt1,5.758576,2.1067348,8.482655460275763e-09,1.1230455818775348e-06,Lung_lymphocyte
46540,30m,Eomes,3.5745652,2.0682783,0.00035081049648156426,0.034731152292029145,Lung_lymphocyte
15654,3m,Dapl1,4.295897,2.024327,1.7398853243522218e-05,0.001389217715165769,Lung_lymphocyte
46484,30m,Serpina3g,6.8287897,1.9639477,8.563390464747155e-12,6.029405377224247e-09,Lung_lymphocyte
15502,3m,Ccr7,7.5487323,1.9311355,4.395153206890322e-14,3.6833069736451344e-11,Lung_lymphocyte
46481,30m,Cxcr3,7.9026527,1.8688691,2.7302952374095006e-15,3.253251786728705e-12,Lung_lymphocyte
46476,30m,Cst7,9.659226,1.8606415,4.492454804598432e-22,9.941160703318532e-19,Lung_lymphocyte
46477,30m,Cd8b1,9.412468,1.8478007,4.846238640090759e-21,9.38352956687573e-18,Lung_lymphocyte
46479,30m,Cd8a,8.3791895,1.7923899,5.329357706003897e-17,8.255175086600037e-14,Lung_lymphocyte
46525,30m,Fcgrt,4.0089517,1.7330729,6.0988941347116406e-05,0.008829146742680684,Lung_lymphocyte
30984,18m,Cdc25b,4.0024805,1.5176193,6.268189367332999e-05,0.030341954156246295,Lung_lymphocyte
30981,18m,Taf12,4.1414824,1.1865423,3.450684893528491e-05,0.02365093988910817,Lung_lymphocyte
30980,18m,Nsmce1,4.64087,1.1040492,3.469454946248707e-06,0.003838704079813748,Lung_lymphocyte
30983,18m,Rasgrp2,4.0400486,0.76855516,5.3440172751792414e-05,0.030341954156246295,Lung_lymphocyte
30982,18m,Cytip,4.084191,0.5587053,4.4230652321298745e-05,0.027819915871232424,Lung_lymphocyte
46445,18m,Rplp1,-4.0234113,-0.06396568,5.736124512953383e-05,0.030341954156246295,Lung_lymphocyte
46454,18m,Rpl37a,-4.2529793,-0.06852307,2.10945258519292e-05,0.018273075729768922,Lung_lymphocyte
46447,18m,Rps8,-4.0424633,-0.07682075,5.289255034702322e-05,0.030341954156246295,Lung_lymphocyte
46449,18m,Rpl18a,-4.1374574,-0.076827124,3.5117599577113486e-05,0.02365093988910817,Lung_lymphocyte
46506,30m,2010001M09Rik,4.358315,4.8742666,1.3106756401875474e-05,0.0004963903585942569,Lung_macrophage
46609,30m,Eaf2,3.090108,4.7922916,0.002000838550476311,0.04511352132005539,Lung_macrophage
46613,30m,Sdc1,3.063543,4.7486467,0.002187327394649602,0.04854111940275406,Lung_macrophage
46600,30m,Kcnn4,3.1518319,4.3936734,0.0016224968804704001,0.03751115922162164,Lung_macrophage
46552,30m,Pou2af1,3.489491,4.374561,0.00048394154342513664,0.013220907420908935,Lung_macrophage
46569,30m,Cmah,3.3659127,4.31382,0.0007629086926641341,0.01966298776933018,Lung_macrophage
46477,30m,C130026I21Rik,6.3325725,4.2257466,2.411071064495869e-10,1.795552441780818e-08,Lung_macrophage
46503,30m,Igj,4.4221225,3.8028123,9.773593505631085e-06,0.00037943098597049,Lung_macrophage
46497,30m,Pla2g2d,4.5079374,3.7282803,6.546091332184577e-06,0.00026337390840399765,Lung_macrophage
46559,30m,Fkbp11,3.4133124,3.5277176,0.0006417830132915374,0.016964537330863335,Lung_macrophage
31002,18m,Clec1b,4.0161357,2.1551309,5.9160142361475184e-05,0.03394039278441669,Lung_macrophage
31001,18m,Scd1,4.039607,2.1245642,5.35407735557673e-05,0.03189794547610905,Lung_macrophage
30990,18m,Retnlg,5.9801283,1.9456244,2.229617801998472e-09,3.1397072502687572e-06,Lung_macrophage
30981,18m,H2-Aa,9.445754,1.8624065,3.5285351652338896e-21,2.7328504854736472e-17,Lung_macrophage
30984,18m,H2-Eb1,8.535306,1.7988681,1.3978531678878875e-17,4.330549114116676e-14,Lung_macrophage
30982,18m,Cd63,8.709474,1.6819553,3.05288512057954e-18,1.576306350592569e-14,Lung_macrophage
15507,3m,Gpr116,4.172772,1.63894,3.0091634231820505e-05,0.012866164343585318,Lung_macrophage
30983,18m,H2-Ab1,8.559844,1.6333671,1.1302039418036448e-17,4.330549114116676e-14,Lung_macrophage
30980,18m,Cd74,10.79229,1.4071442,3.743431730965382e-27,5.798575751265376e-23,Lung_macrophage
290,1m,Inmt,3.659868,1.3487338,0.0002523451739713411,0.012943134916609514,Lung_macrophage
15508,3m,Crip2,4.1679688,1.2652243,3.073260688913213e-05,0.012866164343585318,Lung_macrophage
15504,3m,Sparc,4.4866977,1.2631254,7.233567796698402e-06,0.004149924635957713,Lung_macrophage
30986,18m,H2-DMb1,6.924317,1.2595962,4.380836166587996e-12,9.69416460292115e-09,Lung_macrophage
111,1m,Cox6b2,5.390796,1.161705,7.014618211394243e-08,9.286874879871523e-06,Lung_macrophage
30994,18m,Scgb1a1,4.839634,1.1555333,1.3007857241138522e-06,0.001185245345089622,Lung_macrophage
15505,3m,Tnfaip3,4.478052,1.0076005,7.532725107178306e-06,0.004167211139649713,Lung_macrophage
0,1m,Mgp,8.06662,0.9255323,7.227097551420005e-16,5.597387053574793e-12,Lung_macrophage
15509,3m,Jup,4.13502,0.9112027,3.549237389007576e-05,0.01409684286044291,Lung_macrophage
15501,3m,Fkbp5,4.6129208,0.9031534,3.970493493830932e-06,0.0025626226758100473,Lung_macrophage
15516,3m,Olfm1,3.9328127,0.8567173,8.395767257223136e-05,0.026540905064160483,Lung_macrophage
15492,3m,Lst1,5.4367356,0.8555947,5.42655298755137e-08,7.004775481430893e-05,Lung_macrophage
15510,3m,Osm,4.126086,0.813967,3.689887467281088e-05,0.014289089217046016,Lung_macrophage
15494,3m,Cxcl2,5.0824647,0.738934,3.725686934248895e-07,0.00041222064722510986,Lung_macrophage
29,1m,Fabp1,6.3435216,0.6656871,2.2457144842018755e-10,1.0870661675089703e-07,Lung_macrophage
153,1m,Gsn,4.795286,0.58529973,1.624428067123012e-06,0.0001582540299354431,Lung_macrophage
181,1m,Pld4,4.562665,0.5489999,5.050837523599569e-06,0.00041395488487067366,Lung_macrophage
172,1m,Capn1,4.682266,0.5345553,2.837205794014063e-06,0.00024552132820825605,Lung_macrophage
340,1m,Klra2,3.2629368,0.524915,0.001102640502828424,0.047709221756458906,Lung_macrophage
309,1m,Alyref,3.5207493,0.50482017,0.0004303293494360013,0.020637156726822477,Lung_macrophage
208,1m,Sh2d1b1,4.317221,0.49187404,1.5800571052949266e-05,0.0011331057667138154,Lung_macrophage
47121,30m,Csprs,5.4669724,2.93023,4.577872348134078e-08,5.007856120946108e-07,Lung_monocyte
48357,30m,Mki67,3.194637,2.8528001,0.0014000677818270804,0.007434710298423543,Lung_monocyte
47721,30m,Birc5,4.124794,2.8493857,3.7106659688393674e-05,0.0002663494710719268,Lung_monocyte
47523,30m,Cdkn3,4.4832907,2.7884133,7.350077257459331e-06,5.9360112991681455e-05,Lung_monocyte
46983,30m,Ccnb2,5.958248,2.7650285,2.5495619652344246e-09,3.169559778610051e-08,Lung_monocyte
47309,30m,Elane,4.940728,2.7587872,7.7831376847281e-07,7.328924178506885e-06,Lung_monocyte
47854,30m,Spc24,3.8697805,2.634768,0.00010893334775058528,0.0007260660742928425,Lung_monocyte
48334,30m,Cdca8,3.2269547,2.6347601,0.0012511523462339505,0.006710647452619077,Lung_monocyte
48742,30m,D830046C22Rik,2.748193,2.5137374,0.0059924740766503825,0.027430089671192207,Lung_monocyte
46903,30m,2810417H13Rik,6.283842,2.4471447,3.3030625835730885e-10,4.495996434055108e-09,Lung_monocyte
705,1m,Tgm3,3.6164527,2.3643286,0.00029866795856944156,0.002882442449601124,Lung_monocyte
573,1m,Asprv1,5.152123,2.32969,2.5755403250598364e-07,4.644367827145153e-06,Lung_monocyte
396,1m,Mmp9,8.430824,2.2795243,3.4323785754260146e-17,1.281145641767445e-15,Lung_monocyte
631,1m,Slc2a3,4.379114,2.249304,1.1916273557692882e-05,0.0001609268329630887,Lung_monocyte
543,1m,Ptgs2,5.6174073,2.239152,1.9384396592085722e-08,4.1019713553471013e-07,Lung_monocyte
552,1m,H2-Q10,5.5071406,2.2336617,3.647085076913871e-08,7.423567390459376e-07,Lung_monocyte
430,1m,Cxcr2,7.7445307,2.1048558,9.593540091002372e-15,3.251727264980892e-13,Lung_monocyte
298,1m,G0s2,10.757278,2.0678477,5.476356514278331e-27,2.781270898562995e-25,Lung_monocyte
409,1m,Hdc,8.04067,1.9764483,8.934857532843035e-16,3.1963266324189056e-14,Lung_monocyte
491,1m,Fabp4,6.5323915,1.9519451,6.472759382534675e-11,1.7777135254514559e-09,Lung_monocyte
16053,3m,Il1f9,4.68536,1.8251784,2.7946853865642733e-06,6.403798319213105e-05,Lung_monocyte
16046,3m,H2-Q10,4.762504,1.7332579,1.9120532029348763e-06,4.487530926282006e-05,Lung_monocyte
15812,3m,Hdc,7.8610315,1.6983476,3.809826715879396e-15,1.7883095705749045e-13,Lung_monocyte
15873,3m,Cxcr2,6.8943644,1.6824025,5.410619542523731e-12,2.1110956351056068e-10,Lung_monocyte
15877,3m,Mmp9,6.830082,1.6724188,8.486621233171447e-12,3.2782484514171003e-10,Lung_monocyte
16135,3m,Asprv1,3.9943097,1.6704593,6.488300680878583e-05,0.001148614600534963,Lung_monocyte
16188,3m,Slc40a1,3.6339157,1.6109878,0.00027915210301483463,0.004251785718485534,Lung_monocyte
16026,3m,Phospho1,4.910005,1.5640188,9.107396416571014e-07,2.2357142708824883e-05,Lung_monocyte
16145,3m,Sparc,3.928152,1.5342329,8.560107575280419e-05,0.0014798668118425635,Lung_monocyte
16107,3m,Stfa2l1,4.275209,1.5299244,1.9095813875922463e-05,0.00036928109480404363,Lung_monocyte
31340,18m,Cd300e,3.4910314,0.8528542,0.00048115952384669426,0.01891665234615557,Lung_monocyte
31108,18m,Scgb1a1,6.119313,0.7260105,9.397984627265448e-10,1.1284866812119519e-07,Lung_monocyte
31349,18m,Dgat2,3.4453027,0.6125857,0.0005704202593658914,0.021656396611709944,Lung_monocyte
31083,18m,Sftpc,6.7760143,0.53775924,1.2353643197777677e-11,1.8399801262843866e-09,Lung_monocyte
31388,18m,Bcl2a1d,3.2362254,0.48147818,0.001211217212784911,0.04069794929726306,Lung_monocyte
31273,18m,Cd300ld,4.002557,0.42573246,6.266166300548218e-05,0.0031310618063061907,Lung_monocyte
31014,18m,Gpcpd1,8.359965,0.42508775,6.27369251279883e-17,2.7765570578072535e-14,Lung_monocyte
31238,18m,Pglyrp1,4.29281,0.3802263,1.764259090486918e-05,0.0010273824553249007,Lung_monocyte
31316,18m,Ptprj,3.657867,0.33433878,0.0002543229926842793,0.010763560537375646,Lung_monocyte
31219,18m,Gm9320,4.522809,0.3086967,6.10242778314707e-06,0.00038740412443011524,Lung_monocyte
47193,30m,Itga6,3.043351,5.681285,0.0023395929503395615,0.025413951473183597,Lung_stromal cell
46703,30m,Tmem151a,4.529975,5.581857,5.899065000329486e-06,0.00012851830781308542,Lung_stromal cell
46495,30m,Gja4,7.801021,5.5627685,6.140830315888593e-15,3.8595710204126743e-13,Lung_stromal cell
46775,30m,Chst4,4.1638827,5.4944105,3.1288083352577555e-05,0.0005818156196055538,Lung_stromal cell
46750,30m,Lgals2,4.2821116,5.4416795,1.8512804734179032e-05,0.00035980344458272676,Lung_stromal cell
47277,30m,Gpr182,2.9088483,5.433616,0.003627629469950865,0.03662344286536235,Lung_stromal cell
47061,30m,Myo5b,3.2792523,5.4330935,0.0010408250209569582,0.012997847223632055,Lung_stromal cell
47286,30m,Sfmbt2,2.8961213,5.4198904,0.0037780643773053283,0.037902990417396074,Lung_stromal cell
46704,30m,Flt1,4.5294185,5.2988825,5.91461908308295e-06,0.00012867619325415014,Lung_stromal cell
47220,30m,Il17re,3.0155325,5.2727013,0.0025652852832119557,0.027260207675229634,Lung_stromal cell
30982,18m,Retnlg,8.597657,3.5996213,8.136001446493265e-18,4.667654163191877e-15,Lung_stromal cell
30994,18m,Snhg11,5.0200543,3.1675613,5.165690931637097e-07,3.721700117723657e-05,Lung_stromal cell
30980,18m,S100a9,13.923613,3.1072698,4.552971671798874e-44,3.526276559808227e-40,Lung_stromal cell
31003,18m,Gm11428,4.5875545,2.8163319,4.484689633901886e-06,0.00027457645228909177,Lung_stromal cell
30981,18m,S100a8,12.289723,2.7756267,1.0285678496742437e-34,3.983128997863508e-31,Lung_stromal cell
31065,18m,Gpihbp1,3.296333,2.4687977,0.0009795583268560049,0.03356937717477769,Lung_stromal cell
30984,18m,Cldn5,5.842613,2.4328513,5.138829028250176e-09,5.414997390992872e-07,Lung_stromal cell
31053,18m,Alox5ap,3.4134533,2.0356543,0.000641451489392934,0.02365734183499178,Lung_stromal cell
31054,18m,Egfl7,3.4114008,2.0195842,0.0006463004082106231,0.0237090845951034,Lung_stromal cell
30990,18m,Aqp1,5.2379947,1.9532876,1.6233086154611054e-07,1.250997534999628e-05,Lung_stromal cell
139,1m,Pi15,9.6750965,1.1806028,3.8472964150531534e-22,4.2567586763695245e-20,Lung_stromal cell
327,1m,Hhip,5.5747766,1.131634,2.4784763234234028e-08,1.1225613523341668e-06,Lung_stromal cell
192,1m,Dbp,8.124379,0.92885274,4.496575614529001e-16,3.571895193284832e-14,Lung_stromal cell
475,1m,St8sia2,3.9438562,0.9070726,8.018176922829267e-05,0.0022873215568070967,Lung_stromal cell
341,1m,Mdk,5.3497515,0.8659057,8.807508903579371e-08,3.832255980799002e-06,Lung_stromal cell
35,1m,Dpt,12.451468,0.8635732,1.3729568912715476e-35,5.9075284016100754e-33,Lung_stromal cell
424,1m,Mmp3,4.375401,0.8456089,1.2120952054343687e-05,0.0004072745061210059,Lung_stromal cell
588,1m,Ldlrad3,3.1228595,0.8407474,0.001791033057151121,0.0346355830902258,Lung_stromal cell
359,1m,Tril,5.158628,0.8364681,2.48766021584859e-07,1.0248366155184749e-05,Lung_stromal cell
175,1m,Igf1,8.489599,0.80598986,2.073502199320262e-17,1.8249175606517535e-15,Lung_stromal cell
2598,1m,Etaa1,2.8810089,2.8189068,0.00396404382732891,0.017609612009468607,Bladder_bladder cell
192,1m,C430049B03Rik,7.8967915,2.8015757,2.861749852604665e-15,7.083748112713407e-14,Bladder_bladder cell
2318,1m,Pycr1,3.1134598,2.7668357,0.0018490767797885775,0.009018263321949596,Bladder_bladder cell
930,1m,Creb3l3,4.9624166,2.7569613,6.96214760306939e-07,6.969366939534011e-06,Bladder_bladder cell
2241,1m,Gm5506,3.1948075,2.7272305,0.0013992406485226006,0.007023942494988654,Bladder_bladder cell
71,1m,Bcat1,10.118137,2.6133788,4.5906697167896424e-24,1.7551357536022974e-22,Bladder_bladder cell
4,1m,Cgref1,16.56977,2.5977535,1.1526515217025516e-61,1.0291245898391684e-59,Bladder_bladder cell
46385,24m,Fosl1,22.380743,2.5161161,6.062624637944115e-111,1.9509020866184334e-108,Bladder_bladder cell
2915,1m,Nanp,2.6212897,2.499389,0.008759775051099086,0.035125515430757134,Bladder_bladder cell
2688,1m,Slc17a9,2.8037443,2.4830856,0.005051295864373089,0.021763546979388208,Bladder_bladder cell
131,1m,Per3,8.51905,2.4588332,1.6086843917239918e-17,4.661864749450052e-16,Bladder_bladder cell
31231,18m,Aldh1a3,3.4679847,2.2068918,0.0005243773469706357,0.013892851631746894,Bladder_bladder cell
31158,18m,Hmgcs2,3.9954007,2.1828153,6.458495317636049e-05,0.0022620843237235013,Bladder_bladder cell
46729,24m,Ell2,6.871254,2.0677657,6.363999887168501e-12,1.535911597768823e-10,Bladder_bladder cell
46420,24m,Gfpt2,18.673986,1.9986055,8.060692781684109e-78,1.5000657916372619e-75,Bladder_bladder cell
46803,24m,Ccl7,5.484482,1.9749384,4.146826313579872e-08,6.329237079007382e-07,Bladder_bladder cell
46365,24m,Tnfrsf12a,25.379076,1.913443,4.293346553121283e-142,2.368393959268262e-139,Bladder_bladder cell
46969,24m,Serpina3m,3.5307455,1.8334786,0.00041439015896777064,0.00278602059142092,Bladder_bladder cell
46574,24m,Nfkb1,11.146634,1.8298111,7.436678356684533e-29,4.367564026515182e-27,Bladder_bladder cell
31059,18m,Igfbp5,5.3998346,1.7964613,6.670231101961583e-08,4.1881459187357156e-06,Bladder_bladder cell
46498,24m,Has1,13.966104,1.7871965,2.5098686827797035e-44,2.3353874502539336e-42,Bladder_bladder cell
31028,18m,Pcolce2,6.126953,1.6913719,8.957783941531038e-10,7.244080144549133e-08,Bladder_bladder cell
46852,24m,C3,4.7200847,1.6851817,2.3574659058921347e-06,2.6463240103495575e-05,Bladder_bladder cell
46958,24m,Dos,3.63112,1.6822383,0.00028219394871287597,0.001971401054644542,Bladder_bladder cell
31260,18m,Gsta3,3.3105836,1.5464627,0.0009310160654177047,0.02264641597864861,Bladder_bladder cell
15491,3m,Zbtb16,7.568457,1.4327798,3.7768355877309075e-14,9.259841664776444e-12,Bladder_bladder cell
31151,18m,Mndal,4.0709963,1.364861,4.681254035592124e-05,0.0017093770646278,Bladder_bladder cell
31139,18m,5730469M10Rik,4.2018046,1.3058591,2.6479538838783602e-05,0.001017696719608213,Bladder_bladder cell
31187,18m,Fmo2,3.7325535,1.2851477,0.00018954851085519747,0.005879048792508795,Bladder_bladder cell
30975,18m,Thy1,7.9596286,1.241963,1.725566845370664e-15,2.445239036109658e-13,Bladder_bladder cell
31268,18m,Stmn2,3.2634556,1.2286366,0.0011006240979955474,0.02607398745036691,Bladder_bladder cell
15782,3m,Necab1,3.4540443,1.0073142,0.0005522466785136812,0.01805984122618153,Bladder_bladder cell
15825,3m,Colec11,3.2679973,1.0061184,0.0010831140884170305,0.03168518979107851,Bladder_bladder cell
15470,3m,Ppp1r10,9.295659,0.99297297,1.4629636892506732e-20,8.070334694344964e-18,Bladder_bladder cell
15624,3m,Rian,4.572603,0.9837967,4.817022522665843e-06,0.00028838654994223494,Bladder_bladder cell
15454,3m,Nfkbiz,11.989996,0.98021084,4.0092627078044465e-33,6.880785753860831e-30,Bladder_bladder cell
15568,3m,Cxcl10,5.4488926,0.9788734,5.068443391247423e-08,4.473552949783297e-06,Bladder_bladder cell
15481,3m,Cish,7.952545,0.97047377,1.8271841062321505e-15,5.427439558627268e-13,Bladder_bladder cell
15505,3m,Gcc1,7.019506,0.97042537,2.226544131918806e-12,4.2989000827022347e-10,Bladder_bladder cell
15643,3m,Phf13,4.422788,0.9566177,9.743528681134628e-06,0.000528065066697563,Bladder_bladder cell
704,1m,Pdgfra,3.0538285,3.616025,0.0022594124415679117,0.01806360485116872,Bladder_bladder urothelial cell
645,1m,Lgals9,3.1838224,3.5837243,0.0014534417673326549,0.012375888389316532,Bladder_bladder urothelial cell
646,1m,Tcf21,3.1800182,3.5373325,0.0014726586660057106,0.012518814394674851,Bladder_bladder urothelial cell
460,1m,Fstl1,3.6955976,3.4715962,0.00021937012620028813,0.0023113171686832542,Bladder_bladder urothelial cell
193,1m,4833442J19Rik,5.1596565,3.4580245,2.4740319701688625e-07,4.47469529405483e-06,Bladder_bladder urothelial cell
735,1m,Cd302,2.9903674,3.413002,0.0027864217518557984,0.021714969918852002,Bladder_bladder urothelial cell
69,1m,Col6a2,7.1507645,3.3626602,8.62960131110013e-13,2.9230881984923817e-11,Bladder_bladder urothelial cell
528,1m,Serpinf1,3.4778233,3.353338,0.0005055029592635543,0.004901958293958245,Bladder_bladder urothelial cell
61,1m,Rcn3,7.4857388,3.3165824,7.114569590802605e-14,2.720090146028144e-12,Bladder_bladder urothelial cell
693,1m,Cpxm1,3.0793595,3.2611876,0.0020744623128844323,0.01680238326419137,Bladder_bladder urothelial cell
15646,3m,Col5a1,4.6145153,2.712678,3.940141552346463e-06,7.062942690716239e-05,Bladder_bladder urothelial cell
15947,3m,Aldh1a2,3.0706978,2.6487503,0.0021355914024464647,0.020616465501367556,Bladder_bladder urothelial cell
15917,3m,Fndc1,3.1526175,2.6234176,0.0016181376889334005,0.01625081582787081,Bladder_bladder urothelial cell
16088,3m,Vcan,2.764615,2.6191773,0.005699000588583377,0.04702284353165537,Bladder_bladder urothelial cell
15718,3m,Lhfp,4.0217733,2.4407506,5.7761641424645994e-05,0.0008283995482312738,Bladder_bladder urothelial cell
15590,3m,Car3,5.1450176,2.4215791,2.674954207685426e-07,5.7465010698065485e-06,Bladder_bladder urothelial cell
15864,3m,Tagln,3.399343,2.39315,0.0006754793206366638,0.00747917819824653,Bladder_bladder urothelial cell
15802,3m,Meg3,3.623921,2.3925617,0.00029017037226521466,0.003518031059661307,Bladder_bladder urothelial cell
15573,3m,Rcn3,5.4386053,2.3697147,5.3699229387113426e-08,1.2624631615119542e-06,Bladder_bladder urothelial cell
15830,3m,Col12a1,3.5391588,2.3403406,0.00040140413965767465,0.004668741220747321,Bladder_bladder urothelial cell
47609,24m,Krt14,3.9540498,2.3121579,7.683939419421735e-05,0.0005285262358886247,Bladder_bladder urothelial cell
47875,24m,Aqp9,3.1021852,2.0212517,0.0019209772038173876,0.010000476538646231,Bladder_bladder urothelial cell
46783,24m,Krt6a,9.869425,1.9089297,5.648758261364549e-23,1.5608357800543262e-21,Bladder_bladder urothelial cell
46397,24m,Il33,22.320578,1.8932668,2.3325374389235363e-110,5.458844436608022e-108,Bladder_bladder urothelial cell
47484,24m,Fam19a5,4.4615283,1.753096,8.137714395441853e-06,6.567144020480401e-05,Bladder_bladder urothelial cell
46429,24m,Chac1,19.743296,1.7483699,9.160535907091992e-87,1.373724637096533e-84,Bladder_bladder urothelial cell
47427,24m,Rnf183,4.721468,1.7331452,2.341487245253554e-06,2.039854032159413e-05,Bladder_bladder urothelial cell
46514,24m,Trib3,15.602119,1.7244079,7.04171899175678e-55,5.49325209831693e-53,Bladder_bladder urothelial cell
47292,24m,Sema6d,5.3446455,1.6319277,9.059420165336631e-08,9.486901957545058e-07,Bladder_bladder urothelial cell
46570,24m,Col17a1,13.863334,1.5645324,1.0565134544355972e-43,6.044039561930458e-42,Bladder_bladder urothelial cell
30898,18m,Col1a2,15.090461,1.4310199,1.8712991240515965e-51,9.323898796806761e-49,Bladder_bladder urothelial cell
31018,18m,Mmp2,5.9868793,1.385909,2.1390525086320416e-09,6.868982338530252e-08,Bladder_bladder urothelial cell
30905,18m,Col1a1,11.434513,1.3794005,2.8110997674871082e-30,4.476314124598544e-28,Bladder_bladder urothelial cell
30906,18m,Col3a1,11.368516,1.2754778,5.999909703142003e-30,9.267460527473137e-28,Bladder_bladder urothelial cell
30896,18m,Sparc,15.584311,1.2552611,9.306184569602807e-55,5.5285894946955755e-52,Bladder_bladder urothelial cell
30936,18m,D4Bwg0951e,8.717001,1.1514426,2.8566794669460455e-18,2.1524034656804203e-16,Bladder_bladder urothelial cell
30918,18m,Dbp,9.765726,1.1300268,1.5797646537735451e-22,1.544369926720644e-20,Bladder_bladder urothelial cell
31091,18m,Peg3,5.165219,1.114337,2.40157775094402e-07,5.814227263492372e-06,Bladder_bladder urothelial cell
31458,18m,Zfp395,3.3860843,1.1101637,0.0007089758006986418,0.008321044234322788,Bladder_bladder urothelial cell
31040,18m,Ccdc51,5.713443,1.0901434,1.1071294776505253e-08,3.232650644950853e-07,Bladder_bladder urothelial cell
667,1m,Cyp2c40,3.0991678,27.94906,0.0019406499912691783,0.004988561119394526,Liver_Kupffer cell
706,1m,Cyp2c69,2.762302,27.487907,0.005739539098926993,0.013673161266094596,Liver_Kupffer cell
33647,30m,Gpr162,3.1464543,27.416273,0.0016526303796977587,0.00436180591879196,Liver_Kupffer cell
753,1m,Cyp4a14,2.4063141,8.438969,0.016114401601428296,0.035419725137052466,Liver_Kupffer cell
612,1m,Cyp2c68,3.5154905,7.0587306,0.00043894255116055616,0.001245673483774137,Liver_Kupffer cell
319,1m,2010001M06Rik,8.241827,7.0003467,1.6960025839364142e-16,1.6794505312272067e-15,Liver_Kupffer cell
39,1m,Marco,18.998514,6.154863,1.754401650003458e-80,1.5700260231832186e-78,Liver_Kupffer cell
640,1m,Bmpr1a,3.3090177,6.125896,0.0009362395839934324,0.0025336851852324144,Liver_Kupffer cell
762,1m,Cyp4f14,2.3001688,6.0983644,0.021438660286840154,0.04595866945585374,Liver_Kupffer cell
33307,30m,Stag3,3.4468868,5.964537,0.000567085998665283,0.0016049057294773908,Liver_Kupffer cell
