,group,names,scores,logfoldchanges,pvals,pvals_adj,experiment
2,1m,Mgl2,7.6177616,11.682724,2.581120802427064e-14,5.695673237355721e-11,Heart_leukocyte
16,1m,Ppia,5.7212014,11.233591,1.0577331451407128e-08,5.386302631408861e-06,Heart_leukocyte
19861,18m,Rps15a-ps6,8.55298,8.390367,1.1995062286076241e-17,1.1911096850073708e-13,Heart_leukocyte
39738,24m,Tmem176b,5.7607512,8.006878,8.374033486136539e-09,6.159566853135988e-06,Heart_leukocyte
19862,18m,Rpl31-ps12,7.6546354,7.40542,1.938612183818847e-14,1.2833612656880766e-10,Heart_leukocyte
19865,18m,Rps15a-ps4,6.51093,5.5422125,7.468695431525643e-11,2.1582209826920496e-07,Heart_leukocyte
19860,18m,Wdr89,8.659316,5.1365404,4.7460210368702014e-18,9.42559777922422e-14,Heart_leukocyte
19872,18m,Rn45s,5.1045346,5.0605206,3.3160986778062115e-07,0.0004704122838659383,Heart_leukocyte
19867,18m,Oaz1,6.083616,4.325412,1.1750202422984086e-09,2.9169877515057993e-06,Heart_leukocyte
19863,18m,Mir703,7.126105,4.238703,1.0324900132859765e-12,5.126312915964873e-09,Heart_leukocyte
39735,30m,Malat1,11.849514,196.93727,2.164422175247426e-32,2.149271220020694e-29,Lung_endothelial cell
19860,18m,S100a8,25.691856,90.8488,1.4413801495333128e-145,2.862580976973159e-141,Lung_endothelial cell
39721,30m,Cd74,22.224916,88.241196,1.9725168119296204e-109,1.958709194246113e-105,Lung_endothelial cell
19861,18m,S100a9,24.317837,67.74121,1.2696775665026135e-130,1.2607898235370953e-126,Lung_endothelial cell
361,1m,Malat1,3.310584,62.165268,0.0009310148517387783,0.027555819605860118,Lung_endothelial cell
39720,30m,Rn45s,23.190811,61.816902,5.637097768946894e-119,1.119527616912853e-114,Lung_endothelial cell
39728,30m,B2m,18.217768,45.20102,3.730631154424119e-74,7.4090334726863e-71,Lung_endothelial cell
22,1m,Actb,10.066671,42.427544,7.755862375404114e-24,2.8524338291764017e-21,Lung_endothelial cell
8,1m,Igfbp7,12.301104,38.318085,8.934549383654032e-35,8.065461398153139e-32,Lung_endothelial cell
39725,30m,H2-D1,19.067232,35.45804,4.72677368835701e-81,1.5645620908461703e-77,Lung_endothelial cell
40120,30m,Hbb-b1,3.331746,27.861656,0.0008630291868395422,0.022259428117705597,Lung_endothelial cell
39723,30m,H2-K1,19.300522,25.95068,5.316960008295569e-83,2.6398706441187502e-79,Lung_endothelial cell
39726,30m,H2-Ab1,19.04676,24.11006,6.989700258972367e-81,1.9830778163313032e-77,Lung_endothelial cell
19891,18m,Ly6a,8.167006,23.023249,3.161385682972096e-16,1.4269345378142234e-13,Lung_endothelial cell
39722,30m,Beta-s,21.691856,22.16042,2.4490590402592193e-104,1.6212770846516033e-100,Lung_endothelial cell
19960,18m,Tmsb4x,5.2707176,21.882734,1.3589132751053373e-07,1.6668543648230604e-05,Lung_endothelial cell
19879,18m,Ly6c1,9.48051,21.019627,2.530429350610314e-21,2.0101730761248335e-18,Lung_endothelial cell
19862,18m,Retnlg,16.664265,20.86322,2.3840580767117403e-62,1.5782464467831721e-58,Lung_endothelial cell
19871,18m,Ramp2,10.790899,19.357958,3.800505261055028e-27,5.3912881774680615e-24,Lung_endothelial cell
19874,18m,Hpgd,10.410652,17.905144,2.216984513853344e-25,2.44607291361819e-22,Lung_endothelial cell
19870,18m,Ctla2a,10.842426,17.748762,2.1664679964016556e-27,3.309696492964375e-24,Lung_endothelial cell
39729,30m,H2-Aa,18.196497,17.25385,5.501533479583304e-74,9.932768627684038e-71,Lung_endothelial cell
11,1m,Pmp22,12.129049,13.791428,7.410485512731458e-34,5.660470857032567e-31,Lung_endothelial cell
126,1m,Car4,5.4188275,13.313117,5.999119685794017e-08,4.600097179917729e-06,Lung_endothelial cell
19962,18m,Itm2b,5.2424774,11.779519,1.5843476556419332e-07,1.895490628978843e-05,Lung_endothelial cell
26,1m,Cst3,9.445915,11.017883,3.523124490337025e-21,1.1470369242310379e-18,Lung_endothelial cell
29,1m,Egfl7,9.229567,10.863702,2.7172801797290136e-20,8.30233605683357e-18,Lung_endothelial cell
311,1m,Mgp,3.6600468,10.611722,0.00025216910507607084,0.008817039483821773,Lung_endothelial cell
15,1m,Emp2,11.063432,10.602182,1.887347949611861e-28,1.0018739375967683e-25,Lung_endothelial cell
9,1m,Sparc,12.29179,9.869153,1.0026060183098484e-34,8.657285010275473e-32,Lung_endothelial cell
59596,30m,Ccl5,8.587075,150.94054,8.92111310474743e-18,3.0547121769014473e-15,Lung_lymphocyte
59587,30m,Malat1,10.939646,111.9857,7.449006043525877e-28,5.101284828428411e-25,Lung_lymphocyte
59580,30m,Beta-s,20.120226,77.034325,4.908372147087752e-90,9.748027084116275e-86,Lung_lymphocyte
39725,18m,Rplp1,13.366543,59.427166,9.484799112379233e-41,3.1394685061975263e-37,Lung_lymphocyte
39728,18m,Rps24,12.553315,50.63356,3.812112428545682e-36,8.297639486709895e-33,Lung_lymphocyte
39722,18m,Tpt1,15.401687,45.15389,1.5945607972649108e-53,1.055599247789371e-49,Lung_lymphocyte
9,1m,Rps29,7.7378244,43.947582,1.0113237668915384e-14,1.115827222803664e-11,Lung_lymphocyte
39726,18m,Rplp2,13.318454,41.813103,1.8081269663226517e-40,5.129914507309695e-37,Lung_lymphocyte
36,1m,Actb,5.6686263,40.74364,1.439469913910489e-08,4.5377575381368745e-06,Lung_lymphocyte
39736,18m,Rps16,10.839885,38.784298,2.2275145838821506e-27,2.4576910908833063e-24,Lung_lymphocyte
4,1m,Tmsb10,8.819921,38.377277,1.1454117633331975e-18,2.27478776197973e-15,Lung_lymphocyte
39732,18m,Rpl37a,11.278255,34.537727,1.6804565678515507e-29,2.383847674109414e-26,Lung_lymphocyte
39727,18m,Rps12,12.985982,34.157673,1.4694115014722508e-38,3.6478140524048626e-35,Lung_lymphocyte
39729,18m,Rpl23a,12.546056,33.525833,4.1780662068025655e-36,8.297639486709895e-33,Lung_lymphocyte
39733,18m,Eef1a1,11.112732,32.49738,1.087793666682585e-28,1.4402388146877427e-25,Lung_lymphocyte
39731,18m,Rpl23,11.553695,32.49514,7.071339588813561e-31,1.0802831094910564e-27,Lung_lymphocyte
59590,30m,Nkg7,10.449311,22.712349,1.475937155516884e-25,7.922192407720355e-23,Lung_lymphocyte
8,1m,Rpl41,7.8410025,21.954983,4.4696330131462805e-15,5.22158303771089e-12,Lung_lymphocyte
11,1m,Rpl35a,7.5601807,19.40343,4.025091775294902e-14,3.8065867932074646e-11,Lung_lymphocyte
35,1m,Rplp0,5.7157207,19.154537,1.0924012912851424e-08,3.4992080072456334e-06,Lung_lymphocyte
22,1m,Rps8,6.545171,17.402948,5.942738850949586e-11,3.105862988943652e-08,Lung_lymphocyte
59592,30m,B2m,9.338042,17.052017,9.813169850467288e-21,3.977337821026129e-18,Lung_lymphocyte
59584,30m,AW112010,11.548276,17.026266,7.5316120268321865e-31,6.503383254473357e-28,Lung_lymphocyte
2,1m,Rpl31,9.710688,16.561338,2.715003572802989e-22,1.0783994191173472e-18,Lung_lymphocyte
59581,30m,H2-D1,13.023571,15.693735,8.986773045401472e-39,1.55476236499456e-35,Lung_lymphocyte
29,1m,Tpt1,5.946362,15.33872,2.7416753821719274e-09,9.89994056180627e-07,Lung_lymphocyte
3,1m,Rps17,8.996625,14.979165,2.3276369343088758e-19,5.136318835041586e-16,Lung_lymphocyte
59589,30m,S100a6,10.717618,14.63898,8.414222338411564e-27,5.063831989116778e-24,Lung_lymphocyte
59586,30m,Rn45s,10.999809,13.566732,3.8294086794727234e-28,2.7161448705117243e-25,Lung_lymphocyte
59582,30m,H2-K1,11.795362,12.279377,4.1242104628573574e-32,4.3108852522287956e-29,Lung_lymphocyte
59587,30m,Malat1,12.6396,228.055,1.2770250496286562e-36,2.5361717485625114e-33,Lung_macrophage
59718,30m,Igj,3.8709295,125.98381,0.00010842119910428175,0.00677121073651269,Lung_macrophage
19866,3m,Lyz2,8.471877,95.53155,2.4146906311228864e-17,3.996312994508377e-14,Lung_macrophage
59581,30m,Rn45s,15.71953,93.75908,1.1114506602957663e-55,1.103670505673696e-51,Lung_macrophage
39722,18m,Chi3l3,10.899407,91.13849,1.1600988108464692e-27,7.679854127803627e-24,Lung_macrophage
18,1m,Actb,10.222323,83.202,1.5751917433201533e-24,8.454948114145471e-22,Lung_macrophage
43,1m,Fth1,8.404734,63.396168,4.2883207629674554e-17,1.1060526019809566e-14,Lung_macrophage
59580,30m,Cd74,17.039122,52.244816,4.210039380761608e-65,8.361138210192554e-61,Lung_macrophage
19871,3m,Lyz1,7.7611556,49.78772,8.415903538694269e-15,9.285546904359343e-12,Lung_macrophage
59594,30m,Lyz2,9.213575,46.838333,3.1543805823054407e-20,1.392133296990801e-17,Lung_macrophage
85,1m,Ftl1,6.281037,42.215378,3.363224320826962e-10,4.337249026728796e-08,Lung_macrophage
59586,30m,B2m,13.185586,34.677868,1.0622592518888067e-39,2.6370585928139627e-36,Lung_macrophage
59724,30m,Chi3l3,3.830724,33.62246,0.00012776673331997188,0.007783580747652275,Lung_macrophage
1,1m,Rpl41,13.751352,32.64271,4.998655313270056e-43,9.927329452154331e-40,Lung_macrophage
19867,3m,Cd9,8.251922,32.556404,1.5586707202133492e-16,2.3811692694951626e-13,Lung_macrophage
59612,30m,Psap,6.355594,32.31006,2.0762284585978141e-10,3.6815979631921956e-08,Lung_macrophage
39735,18m,Lyz2,6.993494,32.013206,2.681234612530888e-12,3.1323129061684376e-09,Lung_macrophage
39733,18m,Ccl6,7.069675,27.63066,1.5529680208239592e-12,2.056129659570922e-09,Lung_macrophage
9,1m,Rplp1,11.718895,26.11098,1.0199405977175606e-31,8.440008446112813e-29,Lung_macrophage
19863,3m,Ear2,9.420705,25.501911,4.480703859563127e-21,1.779735573018474e-17,Lung_macrophage
59601,30m,Lyz1,7.3548036,23.859623,1.9120798542753528e-13,4.575169386254037e-11,Lung_macrophage
59591,30m,Slpi,9.879926,23.447104,5.0870673406885375e-23,3.061489617759829e-20,Lung_macrophage
2,1m,Rpl32,12.786915,21.436113,1.940244721884159e-37,2.7523757269013858e-34,Lung_macrophage
39729,18m,Ctsd,7.697628,19.682417,1.3861505537950882e-14,2.5026318180336774e-11,Lung_macrophage
0,1m,Rpl35a,14.039884,19.170673,8.885873932929543e-45,2.205918203849759e-41,Lung_macrophage
3,1m,Rplp2,12.505394,18.443352,6.975281060618634e-36,8.909068058648396e-33,Lung_macrophage
19869,3m,Ctss,7.8551397,17.115442,3.993266763503739e-15,4.9566423701990166e-12,Lung_macrophage
8,1m,Rpl13,11.734793,16.496063,8.453335744396628e-32,7.299271647118131e-29,Lung_macrophage
39723,18m,Cd74,9.087394,15.455162,1.0144183964128285e-19,5.036587338189693e-16,Lung_macrophage
39725,18m,Tyrobp,8.289008,14.779619,1.1419651520470962e-16,3.7799046532758884e-13,Lung_macrophage
14,1m,Rpl37,10.927161,14.074137,8.548054201155353e-28,5.853943325342942e-25,Lung_macrophage
39777,18m,Rplp1,3.8913136,13.438454,9.970294751797332e-05,0.022882143805550332,Lung_macrophage
19868,3m,Ear1,8.111575,13.400427,4.996793146664437e-16,7.088307992339693e-13,Lung_macrophage
19865,3m,S100a11,8.839368,12.184452,9.626127353297295e-19,1.9117488923648426e-15,Lung_macrophage
19891,3m,Tyrobp,6.2928095,12.073475,3.1177111381107454e-10,1.4742319810209382e-07,Lung_macrophage
39739,18m,Vim,6.4959307,11.660758,8.252157660058234e-11,7.804183387083643e-08,Lung_macrophage
19894,3m,Lgals3,6.0557823,11.402772,1.39736912984331e-09,6.032989330149595e-07,Lung_macrophage
19873,3m,Cyba,7.6441693,10.841842,2.1029833580193206e-14,2.0882624745131853e-11,Lung_macrophage
39756,18m,Lyz1,4.7029977,9.91216,2.5636915512566388e-06,0.0009569935630275635,Lung_macrophage
39763,18m,Psap,4.294048,9.533574,1.754446955011575e-05,0.005444268207270293,Lung_macrophage
39726,18m,S100a8,28.519466,101.24244,6.720554264897853e-179,1.9067172528695908e-175,Lung_monocyte
39723,18m,S100a9,29.82924,69.673775,1.6321013969217682e-195,8.103383435716579e-192,Lung_monocyte
59583,30m,Cd74,24.239471,62.019066,8.538816374006942e-130,1.6958089318777786e-126,Lung_monocyte
19861,3m,Rps29,7.045248,54.675735,1.8513149364292734e-12,1.8383557318742686e-08,Lung_monocyte
21,1m,Malat1,14.373935,52.970745,7.542172665763919e-47,3.328612203157143e-44,Lung_monocyte
97,1m,Actb,8.624731,49.310925,6.424351938668384e-18,5.124001184817434e-16,Lung_monocyte
4,1m,Ifi27l2a,23.89502,31.9365,3.4505154845484814e-126,1.3705447504626568e-122,Lung_monocyte
39727,18m,Eef1a1,27.562197,31.299814,3.1608387895111142e-167,7.84678229496134e-164,Lung_monocyte
0,1m,Cebpb,30.176443,30.692167,4.827065086925147e-200,9.586551262633341e-196,Lung_monocyte
95,1m,Tmsb4x,8.70343,30.41298,3.2200074368175906e-18,2.6101774569468305e-16,Lung_monocyte
59602,30m,Apoe,15.576189,28.449787,1.0567014408385169e-54,3.681770283342622e-52,Lung_monocyte
39729,18m,Retnlg,24.833689,28.41591,3.880289073129562e-136,7.005685544759373e-133,Lung_monocyte
60122,30m,Malat1,4.8476973,27.908165,1.2490288819916489e-06,2.932117446377559e-05,Lung_monocyte
145,1m,Lyz1,6.6943088,27.791298,2.1669336838309558e-11,9.500066878782071e-10,Lung_monocyte
59907,30m,Lyz2,6.329274,27.689077,2.463172124575161e-10,9.19522526204186e-09,Lung_monocyte
14,1m,Ftl1,15.688055,27.093807,1.8256372359321835e-55,1.1330361095504114e-52,Lung_monocyte
59588,30m,B2m,19.846043,26.45671,1.192287856309242e-87,1.0763107648318885e-84,Lung_monocyte
19865,3m,Rps27,5.578896,24.517714,2.420496582991387e-08,6.867294591172707e-05,Lung_monocyte
59764,30m,Plac8,8.118408,22.480022,4.723381855550639e-16,2.90759051131213e-14,Lung_monocyte
19863,3m,Rps28,5.9075446,22.335226,3.472447047710892e-09,1.3792559673507664e-05,Lung_monocyte
39977,18m,Tmsb4x,7.722932,22.02917,1.1368410860625125e-14,5.073632352629551e-13,Lung_monocyte
59581,30m,H2-D1,25.28841,21.276722,4.2843987510928956e-141,1.4181359866117483e-137,Lung_monocyte
59580,30m,Beta-s,40.04592,21.121286,0.0,0.0,Lung_monocyte
39720,18m,Rps12,31.901625,20.981197,2.535123908800773e-223,5.034756082878335e-219,Lung_monocyte
39724,18m,Rplp1,28.673866,20.674467,8.081720573098337e-181,3.2100594116346594e-177,Lung_monocyte
3,1m,Dusp1,24.126217,20.161127,1.3269852782724325e-128,6.588481906622627e-125,Lung_monocyte
19872,3m,Rpl37a,4.3479276,19.976475,1.374299730669757e-05,0.011485165859785212,Lung_monocyte
7,1m,Fos,20.611107,19.10403,2.1818524802003196e-94,4.8146211396420386e-91,Lung_monocyte
40055,18m,Tmsb10,6.6397715,18.876814,3.141703227391475e-11,1.0611262941495698e-09,Lung_monocyte
47,1m,Plac8,11.049094,17.65922,2.214372115051765e-28,3.6047073938465614e-26,Lung_monocyte
59595,30m,H2-Aa,17.413248,16.871557,6.54617537671437e-68,3.170903487354814e-65,Lung_monocyte
39761,18m,S100a6,17.602589,16.844017,2.3531852717461796e-69,7.921060931674428e-67,Lung_monocyte
39734,18m,S100a11,23.40101,16.45598,4.173607183670418e-121,4.875755215746735e-118,Lung_monocyte
59591,30m,H2-Ab1,18.275831,16.303879,1.2891020154143283e-74,8.258569685847923e-72,Lung_monocyte
19867,3m,Rpl38,5.446527,15.841278,5.136281881866105e-08,0.00010200655817386085,Lung_monocyte
19860,3m,Rps15a-ps4,7.7983007,15.706783,6.2746233049584984e-15,1.2461401883647577e-10,Lung_monocyte
19873,3m,Rpl39,4.1180687,15.584349,3.820606971749634e-05,0.02709901944962419,Lung_monocyte
19866,3m,Tnfrsf1b,5.5023127,12.099318,3.7484139880442946e-08,8.27150020028441e-05,Lung_monocyte
19862,3m,Mgp,6.647274,10.442095,2.9857132287511424e-11,1.9765421574332564e-07,Lung_monocyte
19870,3m,Ubb,4.5504894,7.651205,5.352131447892346e-06,0.005314666527757099,Lung_monocyte
19940,3m,Malat1,7.743508,inf,9.671087488115572e-15,1.4550590720755701e-12,Lung_stromal cell
19877,3m,Mgp,11.766458,119.6103,5.811421954165034e-32,3.8471613336572523e-29,Lung_stromal cell
59580,30m,Rn45s,15.475213,69.68584,5.10041807599408e-54,1.0129430298924242e-49,Lung_stromal cell
19919,3m,Gsn,8.744464,43.898106,2.240762826222263e-18,4.734207417954696e-16,Lung_stromal cell
2,1m,Sparc,11.669533,37.63533,1.8242306468461948e-31,9.057305161591357e-28,Lung_stromal cell
19884,3m,Fth1,11.52677,31.271698,9.670507396268066e-31,5.1907101862130755e-28,Lung_stromal cell
39764,18m,Gpx3,6.0625186,28.699007,1.340064702908836e-09,2.861686559114998e-07,Lung_stromal cell
59788,30m,Spp1,3.5163612,27.788214,0.00043750535745595175,0.0250399319858075,Lung_stromal cell
251,1m,Tmsb4x,3.527134,26.314463,0.00042008429279813934,0.019357016368842336,Lung_stromal cell
39756,18m,Tmsb4x,6.5017676,24.09467,7.938158948123526e-11,2.1896088431907392e-08,Lung_stromal cell
19863,3m,Plac9,16.856983,23.138462,9.322909126094156e-64,2.3144121905528743e-60,Lung_stromal cell
19883,3m,Cst3,11.527686,22.728355,9.568119552261433e-31,5.1907101862130755e-28,Lung_stromal cell
58,1m,Eln,5.3969617,22.157217,6.77788285430903e-08,1.0309195420854948e-05,Lung_stromal cell
39720,18m,S100a8,20.784039,21.961096,6.036008706959949e-96,1.198751329202246e-91,Lung_stromal cell
59583,30m,H2-D1,11.415775,20.83523,3.487816618792761e-30,1.3853607609844847e-26,Lung_stromal cell
59667,30m,B2m,4.3160152,19.764204,1.5887109952713596e-05,0.0017471120449092017,Lung_stromal cell
39862,18m,Mt1,4.2606015,18.88923,2.0387724015441943e-05,0.001606746821216972,Lung_stromal cell
19985,3m,Inmt,6.281674,17.645702,3.349470145555606e-10,2.671505104045556e-08,Lung_stromal cell
19869,3m,Bgn,14.2005415,16.680204,9.090700488914442e-46,1.06200771594024e-42,Lung_stromal cell
39752,18m,Hspb1,6.7718096,16.659622,1.2718144735718484e-11,3.946599288302642e-09,Lung_stromal cell
59582,30m,Cd74,11.767245,16.183565,5.757369084481145e-32,2.8585337504448884e-28,Lung_stromal cell
19865,3m,Col3a1,16.164541,15.935257,8.970320726618491e-59,1.781505696306432e-55,Lung_stromal cell
39721,18m,S100a9,19.94701,15.681051,1.5912710732305713e-88,1.5801321757179572e-84,Lung_stromal cell
19890,3m,Igfbp7,11.195422,14.922592,4.2935117222793164e-29,1.8948698400992714e-26,Lung_stromal cell
7,1m,Lyz2,8.373209,13.6602125,5.607011177097646e-17,3.711841399238642e-14,Lung_stromal cell
5,1m,H3f3b,8.9607315,13.463554,3.2253227005993387e-19,2.668954534745953e-16,Lung_stromal cell
59584,30m,H2-K1,9.746784,13.211493,1.9040367373441857e-22,4.726771200456941e-19,Lung_stromal cell
59712,30m,Cox4i2,3.9345386,12.229825,8.33566364261861e-05,0.006543331223019984,Lung_stromal cell
78,1m,Cebpd,5.0001445,11.489905,5.728736601731862e-07,6.857959698951072e-05,Lung_stromal cell
39754,18m,H3f3b,6.618979,11.41058,3.616884662308058e-11,1.0410337593251887e-08,Lung_stromal cell
39722,18m,H2-D1,14.1313715,11.387549,2.4335950406270203e-45,1.2082799376713155e-41,Lung_stromal cell
39775,18m,Dusp1,5.690999,11.226738,1.2629836423098139e-08,2.2002504505502546e-06,Lung_stromal cell
59585,30m,Hspa5,9.225944,10.046934,2.810762255386119e-20,5.582173839196832e-17,Lung_stromal cell
51,1m,Lyz1,5.5050454,9.854763,3.690726201939542e-08,6.1347131633984455e-06,Lung_stromal cell
59600,30m,Gucy1a3,6.241748,9.372909,4.3270833069760867e-10,1.998508708756862e-07,Lung_stromal cell
39723,18m,Hspa8,13.4910965,9.256073,1.7645667254929754e-41,7.008859033658098e-38,Lung_stromal cell
22,1m,Dusp1,6.590001,9.2482,4.398237011417023e-11,1.3864918578847949e-08,Lung_stromal cell
68,1m,Eef1a1,5.197436,8.471499,2.0205626051296496e-07,2.72982131550169e-05,Lung_stromal cell
59601,30m,Ubc,6.1376786,8.425872,8.373601012620207e-10,3.695549246903051e-07,Lung_stromal cell
139,1m,Rpl41,4.253554,8.209024,2.10404075570349e-05,0.0015533921713112011,Lung_stromal cell
39745,18m,Fth1,25.71423,159.4612,8.103455693010335e-146,5.549470002178802e-143,Bladder_bladder cell
1,1m,Col1a1,26.799206,133.58588,3.300891246359799e-158,2.185190005090187e-154,Bladder_bladder cell
39720,18m,Tpt1,34.638794,127.78104,6.588131053197788e-263,1.3084028271650806e-258,Bladder_bladder cell
0,1m,Col3a1,32.94111,119.617676,5.67196213469411e-238,1.1264516799502502e-233,Bladder_bladder cell
19873,3m,Malat1,15.305535,116.099396,7.022197966920491e-53,4.980744700822891e-50,Bladder_bladder cell
39721,18m,Rplp1,34.221054,95.03318,1.1758198016047901e-256,1.1675890629935567e-252,Bladder_bladder cell
3,1m,Col1a2,22.851664,94.37922,1.4068055494635066e-115,4.656526368724207e-112,Bladder_bladder cell
59583,24m,Dcn,14.866152,88.71897,5.46668806346687e-50,3.877443747873287e-47,Bladder_bladder cell
59594,24m,Gsn,11.401441,88.53635,4.1125680313731844e-30,9.388000126789822e-28,Bladder_bladder cell
16,1m,Sparc,19.388432,80.304794,9.663906263261955e-84,7.381737630322401e-81,Bladder_bladder cell
59683,24m,Malat1,6.6295953,76.39882,3.366082132615663e-11,1.7408956029621632e-09,Bladder_bladder cell
39815,18m,Ftl1,13.769805,72.90665,3.8725540522507276e-43,4.74746441220367e-41,Bladder_bladder cell
500,1m,Malat1,7.521272,66.25616,5.424582227789365e-14,1.481873494413986e-12,Bladder_bladder cell
39722,18m,Rps12,33.57135,57.359882,4.3947909742534724e-247,2.909351624955799e-243,Bladder_bladder cell
19862,3m,Sparc,18.964952,56.90399,3.323256080236606e-80,1.0999977625583166e-76,Bladder_bladder cell
39774,18m,Cxcl14,18.873928,48.733326,1.8688025402438528e-79,4.883476111742489e-77,Bladder_bladder cell
39803,18m,Mgp,14.787011,47.58911,1.7766975637768017e-49,2.613719527156095e-47,Bladder_bladder cell
39751,18m,Eef1a1,24.483534,46.28426,2.2123409417725975e-132,1.220474752877883e-129,Bladder_bladder cell
39743,18m,Tmsb4x,25.885168,45.918175,9.78315463940131e-148,7.472825043788847e-145,Bladder_bladder cell
19874,3m,Col1a2,14.907223,44.36736,2.958012666861135e-50,1.7801858049655195e-47,Bladder_bladder cell
39726,18m,Rpl23,30.68618,38.458218,8.702533234057963e-207,2.1604038753548895e-203,Bladder_bladder cell
2,1m,Serpinh1,26.079014,31.055056,6.308359491478453e-150,3.132100487519052e-146,Bladder_bladder cell
101,1m,Actb,12.751781,30.886957,3.0469987536224204e-37,3.1849155393126985e-35,Bladder_bladder cell
19870,3m,Junb,16.381205,29.953878,2.605290153137376e-60,2.587053122065414e-57,Bladder_bladder cell
59636,24m,Hspa1a,8.442744,22.916103,3.099737505654267e-17,2.8766722832847543e-15,Bladder_bladder cell
59580,24m,B2m,18.322119,21.138815,5.5123881921821055e-75,7.819716392624044e-72,Bladder_bladder cell
19863,3m,Rpl41,18.69524,20.819775,5.412667944503432e-78,1.5356512196834022e-74,Bladder_bladder cell
59599,24m,Ubb,11.005189,19.919308,3.607604395595121e-28,7.463231593387407e-26,Bladder_bladder cell
59608,24m,Ubc,10.26397,16.845682,1.024078335780315e-24,1.6014327361100045e-22,Bladder_bladder cell
19890,3m,Fos,12.474885,16.624928,1.0235393394945009e-35,3.695907505883779e-33,Bladder_bladder cell
19864,3m,Egr1,18.15469,15.505572,1.1789072808089553e-73,2.926637324608232e-70,Bladder_bladder cell
59836,24m,Fos,3.9561534,14.651068,7.616629815293519e-05,0.001570781600537168,Bladder_bladder cell
59626,24m,Pi16,8.884484,14.607489,6.421776833715932e-19,6.642525412374918e-17,Bladder_bladder cell
279,1m,Hspa1a,9.225149,14.311167,2.83165333118205e-20,1.2386924043452756e-18,Bladder_bladder cell
534,1m,Car3,7.311921,14.269997,2.6334988598830125e-13,6.810063457978728e-12,Bladder_bladder cell
59597,24m,H3f3b,11.203299,13.992306,3.928282175379317e-29,8.388783226132606e-27,Bladder_bladder cell
19860,3m,Rn45s,25.927887,13.986259,3.229487632306777e-148,6.41376243776126e-144,Bladder_bladder cell
257,1m,Fos,9.491852,13.73236,2.2696511278756154e-21,1.0656092529458563e-19,Bladder_bladder cell
19868,3m,Jund,17.110281,13.23459,1.243980122936641e-65,1.764674660108692e-62,Bladder_bladder cell
19875,3m,Plac9,14.757979,12.992881,2.733471763258741e-49,1.5966690946564294e-46,Bladder_bladder cell
38,1m,Malat1,10.641551,107.922386,1.9092453818959106e-26,3.754219137074533e-24,Bladder_bladder urothelial cell
39728,18m,Rplp1,50.628586,82.79372,0.0,0.0,Bladder_bladder urothelial cell
19868,3m,Malat1,21.223269,82.72955,5.823173073106821e-100,3.730587652641983e-97,Bladder_bladder urothelial cell
39720,18m,Rps12,53.747547,79.208115,0.0,0.0,Bladder_bladder urothelial cell
39721,18m,Tpt1,52.807404,70.58971,0.0,0.0,Bladder_bladder urothelial cell
59588,24m,Malat1,25.944107,69.68972,2.119198179135622e-148,2.8058183891755636e-145,Bladder_bladder urothelial cell
39722,18m,Rpl12,52.638943,50.313946,0.0,0.0,Bladder_bladder urothelial cell
39729,18m,Rpl23,49.85012,49.63732,0.0,0.0,Bladder_bladder urothelial cell
59647,24m,Gstm1,16.783615,47.732788,3.2164380993160813e-63,5.70343398682298e-61,Bladder_bladder urothelial cell
366,1m,Gstm1,5.4748707,45.927143,4.378313706187197e-08,1.6851416706371652e-06,Bladder_bladder urothelial cell
39725,18m,Rpl28,51.38339,45.501762,0.0,0.0,Bladder_bladder urothelial cell
39727,18m,Rpl27a,50.890648,44.866158,0.0,0.0,Bladder_bladder urothelial cell
39731,18m,Rps20,49.604103,43.371674,0.0,0.0,Bladder_bladder urothelial cell
39726,18m,Rps15,50.956493,41.795727,0.0,0.0,Bladder_bladder urothelial cell
230,1m,S100a6,6.5073915,41.42358,7.646705227133326e-11,4.3513915705119735e-09,Bladder_bladder urothelial cell
39732,18m,Rps16,47.684578,41.247917,0.0,0.0,Bladder_bladder urothelial cell
19944,3m,Gstm1,11.9733925,38.92435,4.898399139449779e-33,7.153103449225928e-31,Bladder_bladder urothelial cell
19864,3m,Rpl41,26.626455,33.49888,3.3538393807522133e-156,4.1629531313586846e-153,Bladder_bladder urothelial cell
25,1m,Ly6d,11.439086,33.498875,2.6668145996278296e-30,6.538634314643049e-28,Bladder_bladder urothelial cell
11,1m,Upk3a,12.89725,33.28671,4.664438371024977e-38,1.7814566547799239e-35,Bladder_bladder urothelial cell
19861,3m,Rps28,30.5615,25.503283,3.97766580532398e-205,1.974911072343356e-201,Bladder_bladder urothelial cell
59593,24m,Sprr1a,24.07111,25.20051,5.01878868515775e-128,4.5305974221469505e-125,Bladder_bladder urothelial cell
32,1m,Rn45s,10.97828,22.668257,4.8608913329158795e-28,1.0493184986055365e-25,Bladder_bladder urothelial cell
90,1m,Wfdc2,8.669008,21.35424,4.359003687936562e-18,5.03312867688489e-16,Bladder_bladder urothelial cell
59592,24m,Rps29,24.459122,20.605526,4.02469770234632e-132,3.8062141127903764e-129,Bladder_bladder urothelial cell
59581,24m,Rps27,33.24622,19.63546,2.3148604562035896e-242,2.2986564330101646e-238,Bladder_bladder urothelial cell
227,1m,Krt15,6.5286074,16.364521,6.638405403115812e-11,3.8214125016197105e-09,Bladder_bladder urothelial cell
