,Pearson Correlation,Absolute Correlation,P-values
Atl3,-0.03802593932747671,0.03802593932747671,0.00725662777475031
Uckl1,-0.026338042841062753,0.026338042841062753,0.06299103263165726
Osbpl5,-0.03727544900587178,0.03727544900587178,0.008493230293824944
Itch,-0.04493570509401048,0.04493570509401048,0.0015079289117948184
Serbp1,0.007094243248600277,0.007094243248600277,0.6165708971076048
Tbc1d17,-0.04119963278848714,0.04119963278848714,0.0036247718289762532
Ilf2,0.017974429292808524,0.017974429292808524,0.20453628180260366
Wdr45l,0.03721710727946735,0.03721710727946735,0.008596830054760274
Ptk2b,-0.010106491818217676,0.010106491818217676,0.4756404615315115
Nap1l4,0.018850210626462128,0.018850210626462128,0.183333429846577
Exosc10,-0.025833188527600293,0.025833188527600293,0.06821194615398012
Idh3b,-0.03415117870718975,0.03415117870718975,0.015905156092606513
Mrpl10,0.022676864680450298,0.022676864680450298,0.10943604878441197
Nono,-0.003879227776180942,0.003879227776180942,0.7842414539310816
Polb,0.057811598318654685,0.057811598318654685,4.4315992814713326e-05
Bik,-0.004881516678708582,0.004881516678708582,0.7304415415856376
Tspo,0.06671092552466859,0.06671092552466859,2.432691994477214e-06
Med1,-0.010794231059159103,0.010794231059159103,0.44613387183026826
Tgfbr1,-0.0063654436428305155,0.0063654436428305155,0.6532326240220289
Yars,0.046917748424859795,0.046917748424859795,0.0009221285455985862
BC003266,0.0476192505318108,0.0476192505318108,0.000771388793117408
Echdc2,-0.009427114639521011,0.009427114639521011,0.5058086849887866
Aqr,-0.005912811383237679,0.005912811383237679,0.6764382537470653
Zfp511,-0.027081787702223716,0.027081787702223716,0.055904903974132586
Ly6e,0.03547516555724301,0.03547516555724301,0.012258427838329816
Tspan14,0.0010046210884156464,0.0010046210884156464,0.943472635392295
Arhgef10l,0.021221628795532126,0.021221628795532126,0.13413694655863492
Cbx3,-0.03216655585872497,0.03216655585872497,0.023153345473140626
Ttc38,-0.10318249906138216,0.10318249906138216,2.8332977534719416e-13
Fkbp3,-0.03044663290264183,0.03044663290264183,0.03160161462270504
Tcf7l2,0.009057542822202938,0.009057542822202938,0.5226328938220939
Tanc1,-0.12597721012538832,0.12597721012538832,4.376244073509735e-19
Dhrs4,-0.04849831725285029,0.04849831725285029,0.0006147674372527565
Ddx21,0.09830723861992473,0.09830723861992473,3.5168245976920156e-12
